Timestamp,Vision bot pose TX,Vision bot pose TY,Vision bot pose RZ,Vision bot pose Blue TX,Vision bot pose Blue TY,Vision bot pose Blue RZ,Vision bot pose Red TX,Vision bot pose Red TY,Vision bot pose Red RZ,Vision bot pose TX,Vision bot pose TY,Vision bot pose RZ,Vision bot pose Blue TX,Vision bot pose Blue TY,Vision bot pose Blue RZ,Vision bot pose Red TX,Vision bot pose Red TY,Vision bot pose Red RZ,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,fl steer angle,fl drive velocity,fr steer angle,fr drive velocity,bl steer angle,bl drive velocity,br steer angle,br drive velocity,fl module position,fr module position,bl module position,br module position,fl target angle,fl target velocity,fr target angle,fr target velocity,bl target angle,bl target velocity,br target angle,br target velocity,fl drive voltage,fr drive voltage,bl drive voltage,br drive voltage,Heading,poseX,poseY,Arm target angle,Arm angle,Arm on target,Target angle,Wrist angle,on target,Elevator Extension,Elevator Target Height,Elevator on Target,bottom limit switch,top limit switch,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference
4.627473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.236699462438703,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12732040539450823,2.0,1.0,3.2443695068359375,3.2443693663781312,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,-4.663972504204139E-5,0.0,0.0,-0.0011568047921173275,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.152507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.236699462438703,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12885438618239387,2.0,1.0,3.2443695068359375,3.2459033471660166,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.00274658203125,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.254263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.236699462438703,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12885438618239387,2.0,1.0,3.2443695068359375,3.2459033471660166,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.00274658203125,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.305768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.236699462438703,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12885438618239387,2.0,1.0,3.2443695068359375,3.2459033471660166,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.00274658203125,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.350435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.2351654816508173,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12885438618239387,2.0,1.0,3.2443695068359375,3.2443693663781312,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0054931640625,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.370508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.2351654816508173,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12732040539450823,2.0,1.0,3.2443695068359375,3.2443693663781312,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0054931640625,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.395437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.2351654816508173,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12732040539450823,2.0,1.0,3.2443695068359375,3.2443693663781312,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0054931640625,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.425083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.2351654816508173,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12732040539450823,2.0,1.0,3.2443695068359375,3.2443693663781312,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0054931640625,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.458089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.236699462438703,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12732040539450823,2.0,1.0,3.2443695068359375,3.2459033471660166,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0054931640625,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
5.505203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2366995811462402,3.236699462438703,2.0,1.0,0.12885437905788422,0.12885438618239387,2.0,1.0,0.12732040882110596,0.12885438618239387,2.0,1.0,3.2443695068359375,3.2459033471660166,2.0,1.0,185.4492255514409,-0.0,7.3828120917956666,-0.0,7.294922071329588,-0.0,185.8886799226395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0054931640625,0.0,0.0,0.0,0.0,0.0,0.0,-1.7283643266585713E-10,0.0,0.0,0.0,0.0,1.0,0.0,185.4492255514409,0.0,174.55077444855908,185.4492255514409,0.0,174.55077444855908,7.3828120917956666,0.0,-7.382812091795699,7.3828120917956666,0.0,-7.382812091795699,7.294922071329588,0.0,-7.294922071329552,7.294922071329588,0.0,-7.294922071329552,185.8886799226395,0.0,174.11132007736046,185.8886799226395,0.0,174.11132007736046
