Timestamp,Vision bot pose TX,Vision bot pose TY,Vision bot pose RZ,Vision bot pose Blue TX,Vision bot pose Blue TY,Vision bot pose Blue RZ,Vision bot pose Red TX,Vision bot pose Red TY,Vision bot pose Red RZ,Vision bot pose TX,Vision bot pose TY,Vision bot pose RZ,Vision bot pose Blue TX,Vision bot pose Blue TY,Vision bot pose Blue RZ,Vision bot pose Red TX,Vision bot pose Red TY,Vision bot pose Red RZ,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,fl steer angle,fl drive velocity,fr steer angle,fr drive velocity,bl steer angle,bl drive velocity,br steer angle,br drive velocity,fl module position,fr module position,bl module position,br module position,fl target angle,fl target velocity,fr target angle,fr target velocity,bl target angle,bl target velocity,br target angle,br target velocity,fl drive voltage,fr drive voltage,bl drive voltage,br drive voltage,Heading,poseX,poseY,Arm target angle,Arm angle,Arm on target,Target angle,Wrist angle,on target,Elevator Extension,Elevator Target Height,Elevator on Target,bottom limit switch,top limit switch,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference
4.790291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.00823974609375,0.0,0.0,0.0,-4.7687462938483804E-5,0.0,0.0,-0.0011702158371917903,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.401481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.249437729846102,2.0,1.0,3.1293208599090576,3.130854788074594,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.452461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.504919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.252505691421874,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.567161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.252505691421874,2.0,1.0,3.1293208599090576,3.130854788074594,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.618839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.130854788074594,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.661529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.700423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.753231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.841205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.877844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.25710763378553,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.130854788074594,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,5.0446744715693415E-43,0.0,0.0,5.0446744715693415E-43,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.939488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.25710763378553,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.130854788074594,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,-0.0011702181291184388,0.0,0.0,-1.75067850841093E-10,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
5.959909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257107734680176,6.2555736529976445,2.0,1.0,3.1492626667022705,3.1492625575292212,2.0,1.0,6.250971794128418,6.250971710633988,2.0,1.0,3.1293208599090576,3.129320807286708,2.0,1.0,358.50586515583734,-0.0,180.43945938015494,-0.0,358.15430165887847,-0.0,179.29687801503854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.00274658203125,0.0,0.0,0.0,-5.183267830943805E-5,0.0,0.0,-1.75067850841093E-10,0.0,0.0,0.0,0.0,1.0,0.0,358.50586515583734,0.0,1.4941348441626587,358.50586515583734,0.0,1.4941348441626587,180.43945938015494,0.0,179.56054061984503,180.43945938015494,0.0,179.56054061984503,358.15430165887847,0.0,1.8456983411215333,358.15430165887847,0.0,1.8456983411215333,179.29687801503854,0.0,-179.29687801503854,179.29687801503854,0.0,-179.29687801503854
