Timestamp,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,fl steer angle,fl drive velocity,fr steer angle,fr drive velocity,bl steer angle,bl drive velocity,br steer angle,br drive velocity,fl module position,fr module position,bl module position,br module position,fl target angle,fl target velocity,fr target angle,fr target velocity,bl target angle,bl target velocity,br target angle,br target velocity,fl drive voltage,fr drive voltage,bl drive voltage,br drive voltage,Heading,poseX,poseY,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Vision bot pose TX,Vision bot pose TY,Vision bot pose RZ,Vision bot pose Blue TX,Vision bot pose Blue TY,Vision bot pose Blue RZ,Vision bot pose Red TX,Vision bot pose Red TY,Vision bot pose Red RZ
3.389467,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.135456730438251,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.657482,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.689786,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.720711,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.802105,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.863552,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.899952,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.933277,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.135456730438251,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.971661,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.135456730438251,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.006917,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.135456730438251,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.04211,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.135456730438251,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.071637,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.135456730438251,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.120492,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.190565,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.238944,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.284312,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.334013,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.373829,6.2463698387146,6.246369768270331,2.0,1.0,3.09403920173645,3.094039249165338,2.0,1.0,3.1354568004608154,3.133922749650365,2.0,1.0,0.007669903803616762,0.007669903939428206,2.0,1.0,357.8906290361593,-0.0,177.27538790752487,-0.0,179.64844151199745,-0.0,0.43945311721857744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,357.8906290361593,0.0,2.1093709638407176,357.8906290361593,0.0,2.1093709638407176,177.27538790752487,0.0,-177.27538790752487,177.27538790752487,0.0,-177.27538790752487,179.64844151199745,0.0,-179.64844151199748,179.64844151199745,0.0,-179.64844151199748,0.43945311721857744,0.0,-0.4394531172185907,0.43945311721857744,0.0,-0.4394531172185907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
