Timestamp,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,fl steer angle,fl drive velocity,fr steer angle,fr drive velocity,bl steer angle,bl drive velocity,br steer angle,br drive velocity,fl module position,fr module position,bl module position,br module position,fl target angle,fl target velocity,fr target angle,fr target velocity,bl target angle,bl target velocity,br target angle,br target velocity,fl drive voltage,fr drive voltage,bl drive voltage,br drive voltage,Heading,poseX,poseY,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference
3.361749,5.5253987312316895,5.52539879796408,2.0,1.0,0.803805947303772,0.803805932852076,2.0,1.0,0.771592378616333,0.7700583555185919,2.0,1.0,5.497786998748779,5.497787143782138,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
3.673627,5.5253987312316895,5.52539879796408,2.0,1.0,0.803805947303772,0.8022719520641903,2.0,1.0,0.771592378616333,0.7715923363064775,2.0,1.0,5.497786998748779,5.497787143782138,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.00274658203125,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
3.705444,5.5253987312316895,5.52539879796408,2.0,1.0,0.803805947303772,0.8022719520641903,2.0,1.0,0.771592378616333,0.7715923363064775,2.0,1.0,5.497786998748779,5.497787143782138,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
3.75313,5.5253987312316895,5.52539879796408,2.0,1.0,0.803805947303772,0.8022719520641903,2.0,1.0,0.771592378616333,0.7715923363064775,2.0,1.0,5.497786998748779,5.497787143782138,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
3.815288,5.5253987312316895,5.523864817176194,2.0,1.0,0.803805947303772,0.803805932852076,2.0,1.0,0.771592378616333,0.7685243747307062,2.0,1.0,5.497786998748779,5.497787143782138,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
3.851658,5.5253987312316895,5.523864817176194,2.0,1.0,0.803805947303772,0.803805932852076,2.0,1.0,0.771592378616333,0.7685243747307062,2.0,1.0,5.497786998748779,5.497787143782138,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
3.917865,5.5253987312316895,5.52539879796408,2.0,1.0,0.803805947303772,0.803805932852076,2.0,1.0,0.771592378616333,0.7685243747307062,2.0,1.0,5.497786998748779,5.499321124570024,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
3.947951,5.5253987312316895,5.52539879796408,2.0,1.0,0.803805947303772,0.803805932852076,2.0,1.0,0.771592378616333,0.7685243747307062,2.0,1.0,5.497786998748779,5.499321124570024,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
3.979334,5.5253987312316895,5.52539879796408,2.0,1.0,0.803805947303772,0.803805932852076,2.0,1.0,0.771592378616333,0.7685243747307062,2.0,1.0,5.497786998748779,5.497787143782138,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
4.022275,5.5253987312316895,5.52539879796408,2.0,1.0,0.803805947303772,0.803805932852076,2.0,1.0,0.771592378616333,0.7715923363064775,2.0,1.0,5.497786998748779,5.497787143782138,2.0,1.0,316.5820274265157,-0.0,46.054688328021186,-0.0,44.20898679917615,-0.0,314.99999169020066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,316.5820274265157,0.0,43.41797257348429,316.5820274265157,0.0,43.41797257348429,46.054688328021186,0.0,-46.0546883280212,46.054688328021186,0.0,-46.0546883280212,44.20898679917615,0.0,-44.20898679917616,44.20898679917615,0.0,-44.20898679917616,314.99999169020066,0.0,45.00000830979934,314.99999169020066,0.0,45.00000830979934
